customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9927-DSWDF,0.0,-0.42818215002899723,1,1.3207865983724405,-0.04795465497319225,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
9500-LTVBP,0.0,0.10213572639856568,1,0.5041995919727267,0.2411841109435276,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7252-NTGSS,0.0,-1.2848494888735218,1,-0.6566511829091477,-0.9900877452891512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8149-AIQCG,0.0,0.2653104576070466,1,0.27469041298462,0.19483631608650237,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1360-JYXKQ,1.0,0.8772156996388499,2,1.137844499179022,1.3888269855945872,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
2955-PSXOE,0.0,-1.2848494888735218,1,-1.486543069250201,-1.0010956223161174,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
7762-URZQH,0.0,1.3667398932642927,3,1.3690167881597963,2.070146187954997,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False
0899-WZRSD,0.0,0.9588030652430903,1,1.3457332482624522,1.5464889036541578,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True
3255-GRXMG,0.0,-0.5913568812374781,1,-0.6400200829824733,-0.6803450572417976,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4828-FAZPK,0.0,-0.6729442468417185,1,0.500873371987392,-0.45059147159881,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
6094-ZIVKX,0.0,1.448327258868533,2,-0.34731272427300336,0.6113708532070872,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6925-BAYGL,1.0,0.8364220168367297,3,-1.3235582899687919,-0.44721631090717523,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
3262-EIDHV,0.0,1.611501990077014,3,0.6588688212907989,1.590365992645411,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
7354-OIJLX,0.0,-0.9585000264565601,1,0.3644983525886614,-0.6902940603262898,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1376-HHBDV,0.0,-0.10183268761203544,1,-0.5352441534444244,-0.3319975900417576,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6907-NZZIJ,0.0,0.1429294092006859,1,1.1395076091716898,0.5851857830046651,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
6133-OZILE,0.0,-0.5913568812374781,1,-0.9876100714499685,-0.7420685841384926,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
4135-FRWKJ,1.0,0.9180093824409701,2,0.3778032325300012,0.8229691627114115,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2911-UREFD,0.0,0.2653104576070466,1,-0.2990825344856477,-0.04627810456427571,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3744-ZRRDZ,0.0,-0.46897583283111743,1,0.5807026516354289,-0.1925350678684531,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5673-TIYIB,0.0,-1.2440558060714018,1,-0.8146466322125546,-0.9759694260561688,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
6551-ZCOTS,1.0,0.020548360794325232,2,-1.3302107299394617,-0.6359605911531091,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
7191-ADRGF,0.0,0.4692788716176477,3,-0.35230205425100586,0.04465269524565173,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
5018-LXQQG,0.0,-0.10183268761203544,1,0.04684434398918015,-0.16136446618688402,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6892-BOGQE,0.0,1.5707083072748937,3,-1.463259529352857,-0.35121174012289463,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1602-IJQQE,0.0,-1.1624684404671612,1,0.34786725266198704,-0.8608389446859573,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4628-WQCQQ,0.0,0.10213572639856568,2,0.673836811224806,0.327085259526705,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1746-TGTWV,0.0,-1.2848494888735218,1,0.34786725266198704,-0.9767635815130241,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5995-SNNEW,1.0,-0.387388467226877,1,1.3157972683944386,-0.04605750582626036,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
8050-WYBND,0.0,-0.42818215002899723,2,-0.5136237235397475,-0.5549567345538723,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False
2821-WARNZ,0.0,0.6732472856282488,2,-1.5114897191402126,-0.6035325766648526,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
4879-GZLFH,0.0,0.38769150601340724,1,0.9066722101982478,0.6998088872774413,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
1644-IRKSF,0.0,0.020548360794325232,2,0.9615548399562731,0.36851370252598786,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
8314-HTWVE,0.0,-1.0400873920608005,3,-1.4981848391988732,-0.9464091951621117,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9402-ROUMJ,0.0,1.4075335760664127,2,1.1760960290103732,1.9411621058374215,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
2507-QZPQS,0.0,-0.7137379296438388,1,1.0247530196776362,-0.3697861538637872,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
7159-NOKYQ,0.0,1.4075335760664127,3,0.9399344100515967,1.7996259555267726,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
5707-ZMDJP,0.0,0.8364220168367297,3,0.1599358234905664,0.6354822952721649,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
8779-YIQQA,0.0,-0.46897583283111743,2,-1.4998479491915409,-0.8555445749735889,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
7136-IHZJA,0.0,0.3061041404091668,1,0.2148184532485917,0.2461696424226744,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True
8966-OIQHG,0.0,-0.42818215002899723,2,-1.4682488593308594,-0.8104321330494498,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
7074-STDCN,0.0,0.2653104576070466,1,-0.8079941922418848,-0.3506381834040547,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
3705-PSNGL,0.0,0.510072554419768,2,-1.4798906292795313,-0.5994956197591716,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
8739-QOTTN,0.0,-1.2440558060714018,1,-1.4815537392721987,-0.9915436969600525,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1399-OUPJN,0.0,0.9995967480452106,3,-1.501511059184208,-0.4487825619470842,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0277-BKSQP,0.0,-0.9992937092586803,1,-0.34897583426567097,-0.8003948904697513,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6502-HCJTI,1.0,-1.0400873920608005,1,0.9914908198242873,-0.7130377902156726,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
2606-RMDHZ,0.0,-1.0808810748629207,1,-1.1439424107607081,-0.9179298980843301,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
5774-XZTQC,0.0,-1.0400873920608005,1,-1.478227519286864,-0.9434972918203092,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2676-SSLTO,0.0,0.6732472856282488,3,0.04185501401117811,0.4013829144902751,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
6266-QHOJZ,0.0,1.3259462104621724,2,0.8301691505355452,1.568637016950899,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
7269-JISCY,0.0,0.9180093824409701,2,-0.6599774028944826,0.07648509314126684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0363-SVHYR,0.0,1.5707083072748937,3,0.7303825509754986,1.7535649390291674,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
8547-NSBBO,0.0,0.10213572639856568,1,1.0596783295236523,0.4915636785909504,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
8258-GSTJK,1.0,-1.2032621232692815,1,0.4027498824200128,-0.9051131114056382,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6861-OKBCE,0.0,-0.8769126608523197,1,-1.4898692892355359,-0.9123487500125418,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
9940-RHLFB,0.0,-1.2848494888735218,1,0.3462041426693197,-0.9767856413868254,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6591-QGOYB,0.0,-0.6321505640395984,1,1.388974108071806,-0.2722815116610023,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
9070-BCKQP,0.0,1.611501990077014,3,1.5053918075585269,2.467157736761223,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
6421-SZVEM,0.0,-0.18342005321627589,2,0.5973337515621033,0.013923291040113561,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1328-EUZHC,0.0,-0.5913568812374781,3,-1.4898692892355359,-0.8465441464625626,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2995-UPRYS,1.0,0.3061041404091668,2,1.141170719164357,0.7822245757999761,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
8878-RYUKI,0.0,0.7956283340346094,1,-0.1810017250062592,0.33286494646270715,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
9633-DENPU,0.0,0.5916599200240084,1,-0.20927459488160574,0.19154939489007375,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7811-JIVPF,0.0,-0.387388467226877,1,-0.5053081735764103,-0.5329630403737419,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7113-HIPFI,0.0,1.3667398932642927,3,0.031876354055173084,0.7976003078396462,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
8541-QVFKM,0.0,-0.9992937092586803,1,0.2863321829332919,-0.7310827669853281,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6686-YPGHK,1.0,0.5916599200240084,1,0.6854785811734779,0.7734447460269653,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1383-EZRWL,0.0,-1.0400873920608005,1,-1.4915323992282035,-0.9372764074082763,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9258-CNWAC,0.0,1.5707083072748937,3,1.6218095070452478,2.5931637359155917,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
5371-VYLSX,1.0,0.714040968430369,1,0.6156279614814455,0.8049462458155572,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
6374-AFWOX,0.0,0.5508662372218881,3,0.025223914084503696,0.3343870777550132,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
4759-TRPLW,0.0,-1.2848494888735218,1,0.18321936338791067,-0.978947509019376,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5317-FLPJF,0.0,1.3667398932642927,3,-0.11780354528489645,0.840109684655204,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
7621-VPNET,0.0,0.38769150601340724,1,0.6987834611148176,0.6355484748935696,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
6034-YMTOB,0.0,-1.121674757665041,1,0.35784591261799203,-0.8337714795314738,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
8563-IIOXK,0.0,-1.0400873920608005,2,-0.503645063583743,-0.8638390875229661,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4903-CNOZC,0.0,-0.14262637041415566,2,0.1998504633145851,-0.14323124992202224,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4353-HYOJD,0.0,-0.22421373601839611,1,-0.5003188435984081,-0.4205018037335162,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8020-BWHYL,1.0,-0.7137379296438388,1,0.3462041426693197,-0.5037557674605095,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
7267-FRMJW,0.0,-0.3058011016226366,3,-1.4898692892355359,-0.7955637781072151,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2982-VPSGI,0.0,-0.8769126608523197,1,0.968207279926943,-0.533999854442414,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
4188-FRABG,0.0,0.9995967480452106,1,1.26923018859975,1.604418132256989,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
8199-ZLLSA,0.0,1.4075335760664127,2,1.778141846355987,2.4331634712330574,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4128-ETESU,1.0,0.5916599200240084,1,1.1578018190910315,1.0844448468810062,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
0620-DLSLK,0.0,-0.7953252952480793,1,0.5657346617014223,-0.5560597282439491,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
4625-EWPTF,0.0,-0.9992937092586803,1,-1.1456055207533755,-0.9100986428847851,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5980-NOPLP,0.0,0.4692788716176477,1,1.0380578996189753,0.9154220938136449,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
3850-OKINF,0.0,1.5707083072748937,2,0.04351812400384546,1.0603334048159285,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6892-XPFPU,1.0,-0.3465947844247568,1,1.3091448284237686,0.06382272557918581,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
8010-EZLOU,1.0,-0.7137379296438388,1,0.5091889219507292,-0.47296018363356657,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1156-ZFYDO,0.0,-1.2848494888735218,1,-1.501511059184208,-1.001294161180331,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
3295-YVUSR,1.0,-1.2440558060714018,1,0.2563962030652777,-0.9419310407804001,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8016-NCFVO,1.0,0.9180093824409701,1,1.7166067766272919,1.8059571393078133,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
4119-ZYPZY,1.0,1.5707083072748937,3,1.393963438049808,2.353328787945302,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
5549-ZGHFB,0.0,0.714040968430369,3,-1.328547619946794,-0.45345925519300956,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
7577-SWIFR,0.0,-1.2848494888735218,1,0.8102118306235361,-0.9706309365961973,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0303-WMMRN,0.0,-1.121674757665041,1,-1.5181421591108826,-0.9720427685194954,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
6408-OTUBZ,0.0,1.3667398932642927,2,1.3191234883797731,1.9808919385539863,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
5204-HMGYF,0.0,0.6732472856282488,2,0.742024320924171,0.9069952220214584,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1078-TDCRN,1.0,-1.2032621232692815,1,-1.135626860797371,-0.9734546004427939,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
3727-OVPRY,0.0,1.3667398932642927,2,-1.3036009700567823,-0.253552678803499,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
3797-FKOGQ,0.0,-0.8769126608523197,1,0.7087621210708221,-0.6159302257413152,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7622-NXQZR,0.0,-0.18342005321627589,1,-1.1572472907020477,-0.6522628378924435,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
6196-HBOBZ,0.0,1.3259462104621724,3,1.1461600491423591,1.7905152276467386,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
3970-XGJDU,0.0,1.2035651620558117,3,-1.51980526910355,-0.5142562673900402,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
7017-VFULY,0.0,-1.2440558060714018,1,-1.4898692892355359,-0.9909701402412125,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
5562-YJQGT,0.0,-1.2440558060714018,1,-1.4815537392721987,-0.9945217799232597,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
8807-OPMBM,0.0,0.9180093824409701,3,-1.30526408004945,-0.3976257146013244,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
5439-WIKXB,1.0,0.34689782321128704,1,0.9865014898462848,0.6892422077265059,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
9874-QLCLH,0.0,-0.6321505640395984,1,1.3074817184311012,-0.2407800118724102,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False
8294-UIMBA,0.0,-0.10183268761203544,2,0.9815121598682828,0.15391525018465485,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
8109-YUOHE,0.0,-0.6321505640395984,2,-0.2924300945149778,-0.5922158614046651,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5840-NVDCG,0.0,-0.6729442468417185,3,0.11170563370321047,-0.5181388051791104,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8092-NLTGF,0.0,1.611501990077014,3,-1.3352000599174638,-0.22573517793976333,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
5928-QLDHB,0.0,-0.9585000264565601,1,0.3778032325300012,-0.7078537198723118,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9840-EFJQB,0.0,-1.2848494888735218,1,0.3146050528086382,-0.9772047789890548,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0696-UKTOX,0.0,-0.387388467226877,1,-0.35729138422900814,-0.4309581839154438,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
4801-KFYKL,0.0,-0.9992937092586803,1,-1.5114897191402126,-0.9397691731478498,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
3472-OAOOR,0.0,-0.5505631984353578,1,-0.9959256214133057,-0.7407891114580036,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6135-OZQVA,0.0,-1.0400873920608005,1,-0.3739224841556826,-0.8316096118989235,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8062-YBDOE,1.0,-1.2848494888735218,1,0.15827271349789904,-0.979278407126399,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2252-JHJGE,0.0,1.1627714792536914,2,1.3008292784604314,1.7975302675156268,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
4188-PCPIG,0.0,0.9995967480452106,3,0.18155625339524284,0.8097773581780933,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
6000-APYLU,0.0,-0.9585000264565601,1,0.5291462418627383,-0.6953898911744445,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
7105-BENQF,0.0,-0.7137379296438388,2,-0.0013858457981757533,-0.5905393109957484,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
7721-DVEKZ,0.0,-1.2848494888735218,1,-1.504837279169543,-1.001338280927934,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3566-VVORZ,0.0,-0.8361189780501994,1,-0.6317045330191361,-0.7867839483342042,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9507-HSMMZ,0.0,0.8772156996388499,3,-1.4931955092208709,-0.5027851330132419,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2480-SQIOB,0.0,-1.1624684404671612,1,-0.6682929528578199,-0.9351586595233289,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0947-IDHRQ,0.0,-1.0400873920608005,1,0.5125151419360638,-0.7776291007065671,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
7813-TKCVO,0.0,-0.5097695156332377,2,-1.4815537392721987,-0.8365510236304672,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0128-MKWSG,0.0,-0.2650074188205163,1,-0.635030753004471,-0.5039543063247234,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
3672-YITQD,1.0,0.1429294092006859,1,0.6389115013787894,0.32311448224242867,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
4350-ZTLPI,0.0,0.8364220168367297,2,1.4654771677345082,1.5128475961068168,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
9048-JVYVF,0.0,-1.2032621232692815,1,0.148294053541894,-0.9255846742934628,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
0361-HJRDX,0.0,1.448327258868533,3,-0.018016945724850172,0.992852250857033,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
5727-MYATE,0.0,1.611501990077014,3,0.8617682403962267,1.8125971613220755,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
3823-KYNQY,0.0,-0.8361189780501994,2,-1.328547619946794,-0.8862960390529288,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
8988-ECPJR,1.0,0.061342043596445454,1,0.48923160203871957,0.1892992877623172,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
7570-WELNY,0.0,1.448327258868533,3,0.6588688212907989,1.5096930341531976,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3021-VLNRJ,0.0,0.714040968430369,2,0.19652424332924992,0.5245431899242453,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
3776-EKTKM,1.0,-1.2848494888735218,1,-0.9460323216332824,-0.9939261633306183,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2080-CAZNM,1.0,0.34689782321128704,1,1.3141341584017712,0.8138804947051789,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
1028-FFNJK,1.0,-0.10183268761203544,1,1.2176737788270593,0.27725200460903743,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
6907-FLBER,0.0,-1.2848494888735218,1,-0.35230205425100586,-0.9860507883834703,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3001-UNBTL,1.0,-0.14262637041415566,1,1.299166168467764,0.298054465603885,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
5982-PSMKW,0.0,-0.387388467226877,3,0.8717469003522312,-0.04012339977364731,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
3507-GASNP,0.0,1.1219777964515711,3,-1.4948586192135382,-0.4850269346030062,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
7096-ZNBZI,0.0,1.611501990077014,3,-1.2786543201667708,-0.16533524347116033,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
